"Country","Year","Fuel","Value"
"UA",1993,"Solar",0
"UA",1994,"Solar",0
"UA",1995,"Solar",0
"UA",1996,"Solar",0
"UA",1997,"Solar",0
"UA",1998,"Solar",0
"UA",1999,"Solar",0
"UA",2000,"Solar",0
"UA",2001,"Solar",0
"UA",2002,"Solar",0
"UA",2003,"Solar",0
"UA",2004,"Solar",0
"UA",2005,"Solar",0
"UA",2006,"Solar",0
"UA",2007,"Solar",0
"UA",2008,"Solar",0
"UA",2009,"Solar",0
"UA",2010,"Solar",0
"UA",2011,"Solar",30
"UA",2012,"Solar",333
"UA",2013,"Solar",570
"UA",2014,"Solar",429
"UA",2015,"Solar",477
"UA",2016,"Solar",491
"UA",2017,"Solar",738.5
"UA",2018,"Solar",1099
"UA",2019,"Solar",2932.8
"UA",2020,"Solar",5969.4
"UA",2021,"Solar",6564.63
"UG",1971,"Solar",0
"UG",1972,"Solar",0
"UG",1973,"Solar",0
"UG",1976,"Solar",0
"UG",1977,"Solar",0
"UG",1978,"Solar",0
"UG",1979,"Solar",0
"UG",1980,"Solar",0
"UG",1981,"Solar",0
"UG",1982,"Solar",0
"UG",1983,"Solar",0
"UG",1984,"Solar",0
"UG",1985,"Solar",0
"UG",1986,"Solar",0
"UG",1987,"Solar",0
"UG",1988,"Solar",0
"UG",1989,"Solar",0
"UG",1990,"Solar",0
"UG",1991,"Solar",0
"UG",1992,"Solar",0
"UG",1993,"Solar",0
"UG",1994,"Solar",0
"UG",1995,"Solar",0
"UG",1996,"Solar",0
"UG",1997,"Solar",0
"UG",1998,"Solar",0
"UG",1999,"Solar",0
"UG",2000,"Solar",0
"UG",2001,"Solar",1
"UG",2002,"Solar",2
"UG",2003,"Solar",2
"UG",2004,"Solar",3
"UG",2005,"Solar",4
"UG",2006,"Solar",8
"UG",2007,"Solar",11
"UG",2008,"Solar",17
"UG",2009,"Solar",21
"UG",2010,"Solar",22
"UG",2011,"Solar",24
"UG",2012,"Solar",25
"UG",2013,"Solar",27
"UG",2014,"Solar",29
"UG",2015,"Solar",32
"UG",2016,"Solar",39
"UG",2017,"Solar",61.676
"UG",2018,"Solar",70.986
"UG",2019,"Solar",117.097
"UG",2020,"Solar",122.04
"UG",2021,"Solar",124.855
"US",1960,"Solar",0
"US",1961,"Solar",0
"US",1962,"Solar",0
"US",1963,"Solar",0
"US",1964,"Solar",0
"US",1965,"Solar",0
"US",1966,"Solar",0
"US",1967,"Solar",0
"US",1968,"Solar",0
"US",1969,"Solar",0
"US",1970,"Solar",0
"US",1971,"Solar",0
"US",1972,"Solar",0
"US",1973,"Solar",0
"US",1976,"Solar",0
"US",1977,"Solar",0
"US",1978,"Solar",0
"US",1979,"Solar",0
"US",1980,"Solar",0
"US",1981,"Solar",0
"US",1982,"Solar",0
"US",1983,"Solar",3
"US",1984,"Solar",12
"US",1985,"Solar",17
"US",1986,"Solar",18
"US",1987,"Solar",14
"US",1988,"Solar",9
"US",1989,"Solar",492
"US",1990,"Solar",666
"US",1991,"Solar",782
"US",1992,"Solar",749
"US",1993,"Solar",901
"US",1994,"Solar",828
"US",1995,"Solar",828
"US",1996,"Solar",906
"US",1997,"Solar",897
"US",1998,"Solar",890
"US",1999,"Solar",689
"US",2000,"Solar",709
"US",2001,"Solar",785
"US",2002,"Solar",830
"US",2003,"Solar",848
"US",2004,"Solar",965
"US",2005,"Solar",1120
"US",2006,"Solar",1287
"US",2007,"Solar",1674
"US",2008,"Solar",2092
"US",2009,"Solar",2515
"US",2010,"Solar",3942
"US",2011,"Solar",6215
"US",2012,"Solar",10145
"US",2013,"Solar",15872
"US",2014,"Solar",25764
"US",2015,"Solar",35635
"US",2016,"Solar",50334
"US",2017,"Solar",70979.619
"US",2018,"Solar",85184.441
"US",2019,"Solar",97478.316
"US",2020,"Solar",119328.543
"US",2021,"Solar",151323.524
"US",2022,"Solar",188645.422
"UY",1971,"Solar",0
"UY",1972,"Solar",0
"UY",1973,"Solar",0
"UY",1976,"Solar",0
"UY",1977,"Solar",0
"UY",1978,"Solar",0
"UY",1979,"Solar",0
"UY",1980,"Solar",0
"UY",1981,"Solar",0
"UY",1982,"Solar",0
"UY",1983,"Solar",0
"UY",1984,"Solar",0
"UY",1985,"Solar",0
"UY",1986,"Solar",0
"UY",1987,"Solar",0
"UY",1988,"Solar",0
"UY",1989,"Solar",0
"UY",1990,"Solar",0
"UY",1991,"Solar",0
"UY",1992,"Solar",0
"UY",1993,"Solar",0
"UY",1994,"Solar",0
"UY",1995,"Solar",0
"UY",1996,"Solar",0
"UY",1997,"Solar",0
"UY",1998,"Solar",0
"UY",1999,"Solar",0
"UY",2000,"Solar",0
"UY",2001,"Solar",0
"UY",2002,"Solar",0
"UY",2003,"Solar",0
"UY",2004,"Solar",0
"UY",2005,"Solar",0
"UY",2006,"Solar",0
"UY",2007,"Solar",0
"UY",2008,"Solar",0
"UY",2009,"Solar",0
"UY",2010,"Solar",0
"UY",2011,"Solar",0
"UY",2012,"Solar",0
"UY",2013,"Solar",0
"UY",2014,"Solar",4
"UY",2015,"Solar",49
"UY",2016,"Solar",151
"UY",2017,"Solar",268.558
"UY",2018,"Solar",413.551
"UY",2019,"Solar",423.517
"UY",2020,"Solar",462.05
"UY",2021,"Solar",483.444
"UZ",1990,"Solar",0
"UZ",1991,"Solar",0
"UZ",1992,"Solar",0
"UZ",1993,"Solar",0
"UZ",1994,"Solar",0
"UZ",1995,"Solar",0
"UZ",1996,"Solar",0
"UZ",1997,"Solar",0
"UZ",1998,"Solar",0
"UZ",1999,"Solar",0
"UZ",2000,"Solar",0
"UZ",2001,"Solar",0
"UZ",2002,"Solar",0
"UZ",2003,"Solar",0
"UZ",2004,"Solar",0
"UZ",2005,"Solar",0
"UZ",2006,"Solar",0
"UZ",2007,"Solar",0
"UZ",2008,"Solar",0
"UZ",2009,"Solar",0
"UZ",2010,"Solar",0
"UZ",2011,"Solar",0
"UZ",2012,"Solar",0
"UZ",2013,"Solar",0
"UZ",2014,"Solar",0
"UZ",2015,"Solar",0
"UZ",2016,"Solar",0
"UZ",2017,"Solar",0
"UZ",2018,"Solar",0
"UZ",2019,"Solar",0
"UZ",2020,"Solar",0
"UZ",2021,"Solar",0
"VE",1971,"Solar",0
"VE",1972,"Solar",0
"VE",1973,"Solar",0
"VE",1976,"Solar",0
"VE",1977,"Solar",0
"VE",1978,"Solar",0
"VE",1979,"Solar",0
"VE",1980,"Solar",0
"VE",1981,"Solar",0
"VE",1982,"Solar",0
"VE",1983,"Solar",0
"VE",1984,"Solar",0
"VE",1985,"Solar",0
"VE",1986,"Solar",0
"VE",1987,"Solar",0
"VE",1988,"Solar",0
"VE",1989,"Solar",0
"VE",1990,"Solar",0
"VE",1991,"Solar",0
"VE",1992,"Solar",0
"VE",1993,"Solar",0
"VE",1994,"Solar",0
"VE",1995,"Solar",0
"VE",1996,"Solar",0
"VE",1997,"Solar",0
"VE",1998,"Solar",0
"VE",1999,"Solar",0
"VE",2000,"Solar",0
"VE",2001,"Solar",0
"VE",2002,"Solar",0
"VE",2003,"Solar",0
"VE",2004,"Solar",0
"VE",2005,"Solar",0
"VE",2006,"Solar",0
"VE",2007,"Solar",0
"VE",2008,"Solar",0
"VE",2009,"Solar",0
"VE",2010,"Solar",2
"VE",2011,"Solar",2
"VE",2012,"Solar",4
"VE",2013,"Solar",4
"VE",2014,"Solar",5
"VE",2015,"Solar",7
"VE",2016,"Solar",7
"VE",2017,"Solar",7
"VE",2018,"Solar",6.23
"VE",2019,"Solar",8.63
"VE",2020,"Solar",8.63
"VE",2021,"Solar",8.63
"VN",1971,"Solar",0
"VN",1972,"Solar",0
"VN",1973,"Solar",0
"VN",1976,"Solar",0
"VN",1977,"Solar",0
"VN",1978,"Solar",0
"VN",1979,"Solar",0
"VN",1980,"Solar",0
"VN",1981,"Solar",0
"VN",1982,"Solar",0
"VN",1983,"Solar",0
"VN",1984,"Solar",0
"VN",1985,"Solar",0
"VN",1986,"Solar",0
"VN",1987,"Solar",0
"VN",1988,"Solar",0
"VN",1989,"Solar",0
"VN",1990,"Solar",0
"VN",1991,"Solar",0
"VN",1992,"Solar",0
"VN",1993,"Solar",0
"VN",1994,"Solar",0
"VN",1995,"Solar",0
"VN",1996,"Solar",0
"VN",1997,"Solar",0
"VN",1998,"Solar",0
"VN",1999,"Solar",0
"VN",2000,"Solar",0
"VN",2001,"Solar",0
"VN",2002,"Solar",0
"VN",2003,"Solar",0
"VN",2004,"Solar",0
"VN",2005,"Solar",0
"VN",2006,"Solar",0
"VN",2007,"Solar",0
"VN",2008,"Solar",0
"VN",2009,"Solar",0
"VN",2010,"Solar",0
"VN",2011,"Solar",0
"VN",2012,"Solar",0
"VN",2013,"Solar",0
"VN",2014,"Solar",0
"VN",2015,"Solar",0
"VN",2016,"Solar",0
"VN",2017,"Solar",0
"VN",2018,"Solar",22
"VN",2019,"Solar",4818
"VN",2020,"Solar",9575
"VN",2021,"Solar",27791
"WD",1971,"Solar",0
"WD",1972,"Solar",0
"WD",1973,"Solar",0
"WD",1974,"Solar",0
"WD",1975,"Solar",0
"WD",1976,"Solar",0
"WD",1977,"Solar",0
"WD",1978,"Solar",0
"WD",1979,"Solar",0
"WD",1980,"Solar",0
"WD",1981,"Solar",0
"WD",1982,"Solar",0
"WD",1983,"Solar",3
"WD",1984,"Solar",13
"WD",1985,"Solar",18
"WD",1986,"Solar",20
"WD",1987,"Solar",16
"WD",1988,"Solar",11
"WD",1989,"Solar",502
"WD",1990,"Solar",753.321
"WD",1991,"Solar",882.853
"WD",1992,"Solar",871.773
"WD",1993,"Solar",1050.07
"WD",1994,"Solar",995.467
"WD",1995,"Solar",1021.364
"WD",1996,"Solar",1131.053
"WD",1997,"Solar",1169.196
"WD",1998,"Solar",1239.425
"WD",1999,"Solar",1120.343
"WD",2000,"Solar",1302.003
"WD",2001,"Solar",1664.266
"WD",2002,"Solar",1928.951
"WD",2003,"Solar",2341.777
"WD",2004,"Solar",3019.647
"WD",2005,"Solar",4290.986
"WD",2006,"Solar",5850.713
"WD",2007,"Solar",7876.39
"WD",2008,"Solar",12535.104
"WD",2009,"Solar",20700.308
"WD",2010,"Solar",33650.014
"WD",2011,"Solar",66529.62
"WD",2012,"Solar",103625.133
"WD",2013,"Solar",145405.742
"WD",2014,"Solar",193054.192
"WD",2015,"Solar",254510.149
"WD",2016,"Solar",331610.602
"WD",2017,"Solar",442750.921
"WD",2018,"Solar",565784.875
"WD",2019,"Solar",698165.118
"WD",2020,"Solar",839677.495
"WD",2021,"Solar",1035071.649
"XK",2000,"Solar",0
"XK",2001,"Solar",0
"XK",2002,"Solar",0
"XK",2003,"Solar",0
"XK",2004,"Solar",0
"XK",2005,"Solar",0
"XK",2006,"Solar",0
"XK",2007,"Solar",0
"XK",2008,"Solar",0
"XK",2009,"Solar",0
"XK",2010,"Solar",0
"XK",2011,"Solar",0
"XK",2012,"Solar",0
"XK",2013,"Solar",0
"XK",2014,"Solar",0
"XK",2015,"Solar",0
"XK",2016,"Solar",0
"XK",2017,"Solar",0.796
"XK",2018,"Solar",2.031
"XK",2019,"Solar",10.549
"XK",2020,"Solar",11.946
"XK",2021,"Solar",16.035
"XK",2022,"Solar",13.792
"YE",1971,"Solar",0
"YE",1972,"Solar",0
"YE",1973,"Solar",0
"YE",1976,"Solar",0
"YE",1977,"Solar",0
"YE",1978,"Solar",0
"YE",1979,"Solar",0
"YE",1980,"Solar",0
"YE",1981,"Solar",0
"YE",1982,"Solar",0
"YE",1983,"Solar",0
"YE",1984,"Solar",0
"YE",1985,"Solar",0
"YE",1986,"Solar",0
"YE",1987,"Solar",0
"YE",1988,"Solar",0
"YE",1989,"Solar",0
"YE",1990,"Solar",0
"YE",1991,"Solar",0
"YE",1992,"Solar",0
"YE",1993,"Solar",0
"YE",1994,"Solar",0
"YE",1995,"Solar",0
"YE",1996,"Solar",0
"YE",1997,"Solar",0
"YE",1998,"Solar",0
"YE",1999,"Solar",0
"YE",2000,"Solar",0
"YE",2001,"Solar",0
"YE",2002,"Solar",0
"YE",2003,"Solar",0
"YE",2004,"Solar",0
"YE",2005,"Solar",0
"YE",2006,"Solar",0
"YE",2007,"Solar",0
"YE",2008,"Solar",2
"YE",2009,"Solar",2
"YE",2010,"Solar",2
"YE",2011,"Solar",2
"YE",2012,"Solar",3
"YE",2013,"Solar",5
"YE",2014,"Solar",10
"YE",2015,"Solar",116
"YE",2016,"Solar",155
"YE",2017,"Solar",194
"YE",2018,"Solar",484
"YE",2019,"Solar",484
"YE",2020,"Solar",490
"YE",2021,"Solar",490.076
"ZA",1971,"Solar",0
"ZA",1972,"Solar",0
"ZA",1973,"Solar",0
"ZA",1974,"Solar",0
"ZA",1975,"Solar",0
"ZA",1976,"Solar",0
"ZA",1977,"Solar",0
"ZA",1978,"Solar",0
"ZA",1979,"Solar",0
"ZA",1980,"Solar",0
"ZA",1981,"Solar",0
"ZA",1982,"Solar",0
"ZA",1983,"Solar",0
"ZA",1984,"Solar",0
"ZA",1985,"Solar",0
"ZA",1986,"Solar",0
"ZA",1987,"Solar",0
"ZA",1988,"Solar",0
"ZA",1989,"Solar",0
"ZA",1990,"Solar",0
"ZA",1991,"Solar",0
"ZA",1992,"Solar",0
"ZA",1993,"Solar",0
"ZA",1994,"Solar",0
"ZA",1995,"Solar",0
"ZA",1996,"Solar",0
"ZA",1997,"Solar",0
"ZA",1998,"Solar",0
"ZA",1999,"Solar",0
"ZA",2000,"Solar",0
"ZA",2001,"Solar",0
"ZA",2002,"Solar",0
"ZA",2003,"Solar",0
"ZA",2004,"Solar",0
"ZA",2005,"Solar",0
"ZA",2006,"Solar",0
"ZA",2007,"Solar",0
"ZA",2008,"Solar",0
"ZA",2009,"Solar",0
"ZA",2010,"Solar",0
"ZA",2011,"Solar",0
"ZA",2012,"Solar",0
"ZA",2013,"Solar",19
"ZA",2014,"Solar",1008
"ZA",2015,"Solar",2136
"ZA",2016,"Solar",3007
"ZA",2017,"Solar",3936
"ZA",2018,"Solar",4241
"ZA",2019,"Solar",4809
"ZA",2020,"Solar",5694
"ZA",2021,"Solar",6653
"ZM",1971,"Solar",0
"ZM",1972,"Solar",0
"ZM",1973,"Solar",0
"ZM",1976,"Solar",0
"ZM",1977,"Solar",0
"ZM",1978,"Solar",0
"ZM",1979,"Solar",0
"ZM",1980,"Solar",0
"ZM",1981,"Solar",0
"ZM",1982,"Solar",0
"ZM",1983,"Solar",0
"ZM",1984,"Solar",0
"ZM",1985,"Solar",0
"ZM",1986,"Solar",0
"ZM",1987,"Solar",0
"ZM",1988,"Solar",0
"ZM",1989,"Solar",0
"ZM",1990,"Solar",0
"ZM",1991,"Solar",0
"ZM",1992,"Solar",0
"ZM",1993,"Solar",0
"ZM",1994,"Solar",0
"ZM",1995,"Solar",0
"ZM",1996,"Solar",0
"ZM",1997,"Solar",0
"ZM",1998,"Solar",0
"ZM",1999,"Solar",0
"ZM",2000,"Solar",0
"ZM",2001,"Solar",0
"ZM",2002,"Solar",0
"ZM",2003,"Solar",0
"ZM",2004,"Solar",0
"ZM",2005,"Solar",0
"ZM",2006,"Solar",0
"ZM",2007,"Solar",0
"ZM",2008,"Solar",0
"ZM",2009,"Solar",0
"ZM",2010,"Solar",0
"ZM",2011,"Solar",0
"ZM",2012,"Solar",0
"ZM",2013,"Solar",0
"ZM",2014,"Solar",0
"ZM",2015,"Solar",0
"ZM",2016,"Solar",0
"ZM",2017,"Solar",0
"ZM",2018,"Solar",0
"ZM",2019,"Solar",117.553
"ZM",2020,"Solar",150.156
"ZM",2021,"Solar",147.661
"ZW",1971,"Solar",0
"ZW",1972,"Solar",0
"ZW",1973,"Solar",0
"ZW",1976,"Solar",0
"ZW",1977,"Solar",0
"ZW",1978,"Solar",0
"ZW",1979,"Solar",0
"ZW",1980,"Solar",0
"ZW",1981,"Solar",0
"ZW",1982,"Solar",0
"ZW",1983,"Solar",0
"ZW",1984,"Solar",0
"ZW",1985,"Solar",0
"ZW",1986,"Solar",0
"ZW",1987,"Solar",0
"ZW",1988,"Solar",0
"ZW",1989,"Solar",0
"ZW",1990,"Solar",0
"ZW",1991,"Solar",0
"ZW",1992,"Solar",0
"ZW",1993,"Solar",0
"ZW",1994,"Solar",0
"ZW",1995,"Solar",0
"ZW",1996,"Solar",0
"ZW",1997,"Solar",0
"ZW",1998,"Solar",0
"ZW",1999,"Solar",0
"ZW",2000,"Solar",0
"ZW",2001,"Solar",0
"ZW",2002,"Solar",0
"ZW",2003,"Solar",0
"ZW",2004,"Solar",0
"ZW",2005,"Solar",0
"ZW",2006,"Solar",0
"ZW",2007,"Solar",0
"ZW",2008,"Solar",0
"ZW",2009,"Solar",0
"ZW",2010,"Solar",0
"ZW",2011,"Solar",0
"ZW",2012,"Solar",0
"ZW",2013,"Solar",0
"ZW",2014,"Solar",0
"ZW",2015,"Solar",0
"ZW",2016,"Solar",0
"ZW",2017,"Solar",0
"ZW",2018,"Solar",0
"ZW",2019,"Solar",0
"ZW",2020,"Solar",24.4
"ZW",2021,"Solar",18.131
"AE",1971,"Tide",0
"AE",1972,"Tide",0
"AE",1973,"Tide",0
"AE",1976,"Tide",0
"AE",1977,"Tide",0
"AE",1978,"Tide",0
"AE",1979,"Tide",0
"AE",1980,"Tide",0
"AE",1981,"Tide",0
"AE",1982,"Tide",0
"AE",1983,"Tide",0
"AE",1984,"Tide",0
"AE",1985,"Tide",0
"AE",1986,"Tide",0
"AE",1987,"Tide",0
"AE",1988,"Tide",0
"AE",1989,"Tide",0
"AE",1990,"Tide",0
"AE",1991,"Tide",0
"AE",1992,"Tide",0
"AE",1993,"Tide",0
"AE",1994,"Tide",0
"AE",1995,"Tide",0
"AE",1996,"Tide",0
"AE",1997,"Tide",0
"AE",1998,"Tide",0
"AE",1999,"Tide",0
"AE",2000,"Tide",0
"AE",2001,"Tide",0
"AE",2002,"Tide",0
"AE",2003,"Tide",0
"AE",2004,"Tide",0
"AE",2005,"Tide",0
"AE",2006,"Tide",0
"AE",2007,"Tide",0
"AE",2008,"Tide",0
"AE",2009,"Tide",0
"AE",2010,"Tide",0
"AE",2011,"Tide",0
"AE",2012,"Tide",0
"AE",2013,"Tide",0
"AE",2014,"Tide",0
"AE",2015,"Tide",0
"AE",2016,"Tide",0
"AE",2017,"Tide",0
"AE",2018,"Tide",0
"AE",2019,"Tide",0
"AE",2020,"Tide",0
"AE",2021,"Tide",0
"AFR",1971,"Tide",0
"AFR",1972,"Tide",0
"AFR",1973,"Tide",0
"AFR",1976,"Tide",0
"AFR",1977,"Tide",0
"AFR",1978,"Tide",0
"AFR",1979,"Tide",0
"AFR",1980,"Tide",0
"AFR",1981,"Tide",0
"AFR",1982,"Tide",0
"AFR",1983,"Tide",0
"AFR",1984,"Tide",0
"AFR",1985,"Tide",0
"AFR",1986,"Tide",0
"AFR",1987,"Tide",0
"AFR",1988,"Tide",0
"AFR",1989,"Tide",0
"AFR",1990,"Tide",0
"AFR",1991,"Tide",0
"AFR",1992,"Tide",0
"AFR",1993,"Tide",0
"AFR",1994,"Tide",0
"AFR",1995,"Tide",0
"AFR",1996,"Tide",0
"AFR",1997,"Tide",0
"AFR",1998,"Tide",0
"AFR",1999,"Tide",0
"AFR",2000,"Tide",0
"AFR",2001,"Tide",0
"AFR",2002,"Tide",0
"AFR",2003,"Tide",0
"AFR",2004,"Tide",0
"AFR",2005,"Tide",0
"AFR",2006,"Tide",0
"AFR",2007,"Tide",0
"AFR",2008,"Tide",0
"AFR",2009,"Tide",0
"AFR",2010,"Tide",0
"AFR",2011,"Tide",0
"AFR",2012,"Tide",0
"AFR",2013,"Tide",0
"AFR",2014,"Tide",0
"AFR",2015,"Tide",0
"AFR",2016,"Tide",0
"AFR",2017,"Tide",0
"AFR",2018,"Tide",0
"AFR",2019,"Tide",0
"AFR",2020,"Tide",0
"AFR",2021,"Tide",0
"AL",1971,"Tide",0
"AL",1972,"Tide",0
"AL",1973,"Tide",0
"AL",1974,"Tide",0
"AL",1975,"Tide",0
"AL",1976,"Tide",0
"AL",1977,"Tide",0
"AL",1978,"Tide",0
"AL",1979,"Tide",0
"AL",1980,"Tide",0
"AL",1981,"Tide",0
"AL",1982,"Tide",0
"AL",1983,"Tide",0
"AL",1984,"Tide",0
"AL",1985,"Tide",0
"AL",1986,"Tide",0
"AL",1987,"Tide",0
"AL",1988,"Tide",0
"AL",1989,"Tide",0
"AL",1990,"Tide",0
"AL",1991,"Tide",0
"AL",1992,"Tide",0
"AL",1993,"Tide",0
"AL",1994,"Tide",0
"AL",1995,"Tide",0
"AL",1996,"Tide",0
"AL",1997,"Tide",0
"AL",1998,"Tide",0
"AL",1999,"Tide",0
"AL",2000,"Tide",0
"AL",2001,"Tide",0
"AL",2002,"Tide",0
"AL",2003,"Tide",0
"AL",2004,"Tide",0
"AL",2005,"Tide",0
"AL",2006,"Tide",0
"AL",2007,"Tide",0
"AL",2008,"Tide",0
"AL",2009,"Tide",0
"AL",2010,"Tide",0
"AL",2011,"Tide",0
"AL",2012,"Tide",0
"AL",2013,"Tide",0
"AL",2014,"Tide",0
"AL",2015,"Tide",0
"AL",2016,"Tide",0
"AL",2017,"Tide",0
"AL",2018,"Tide",0
"AL",2019,"Tide",0
"AL",2020,"Tide",0
"AL",2021,"Tide",0
"AL",2022,"Tide",0
"AM",1990,"Tide",0
"AM",1991,"Tide",0
"AM",1992,"Tide",0
"AM",1993,"Tide",0
"AM",1994,"Tide",0
"AM",1995,"Tide",0
"AM",1996,"Tide",0
"AM",1997,"Tide",0
"AM",1998,"Tide",0
"AM",1999,"Tide",0
"AM",2000,"Tide",0
"AM",2001,"Tide",0
"AM",2002,"Tide",0
"AM",2003,"Tide",0
"AM",2004,"Tide",0
"AM",2005,"Tide",0
"AM",2006,"Tide",0
"AM",2007,"Tide",0
"AM",2008,"Tide",0
"AM",2009,"Tide",0
"AM",2010,"Tide",0
"AM",2011,"Tide",0
"AM",2012,"Tide",0
"AM",2013,"Tide",0
"AM",2014,"Tide",0
"AM",2015,"Tide",0
"AM",2016,"Tide",0
"AM",2017,"Tide",0
"AM",2018,"Tide",0
"AM",2019,"Tide",0
"AM",2020,"Tide",0
"AM",2021,"Tide",0
"AO",1971,"Tide",0
"AO",1972,"Tide",0
"AO",1973,"Tide",0
"AO",1974,"Tide",0
"AO",1975,"Tide",0
"AO",1976,"Tide",0
"AO",1977,"Tide",0
"AO",1978,"Tide",0
"AO",1979,"Tide",0
"AO",1980,"Tide",0
"AO",1981,"Tide",0
"AO",1982,"Tide",0
"AO",1983,"Tide",0
"AO",1984,"Tide",0
"AO",1985,"Tide",0
"AO",1986,"Tide",0
"AO",1987,"Tide",0
"AO",1988,"Tide",0
"AO",1989,"Tide",0
"AO",1990,"Tide",0
"AO",1991,"Tide",0
"AO",1992,"Tide",0
"AO",1993,"Tide",0
"AO",1994,"Tide",0
"AO",1995,"Tide",0
"AO",1996,"Tide",0
"AO",1997,"Tide",0
"AO",1998,"Tide",0
"AO",1999,"Tide",0
"AO",2000,"Tide",0
"AO",2001,"Tide",0
"AO",2002,"Tide",0
"AO",2003,"Tide",0
"AO",2004,"Tide",0
"AO",2005,"Tide",0
"AO",2006,"Tide",0
"AO",2007,"Tide",0
"AO",2008,"Tide",0
"AO",2009,"Tide",0
"AO",2010,"Tide",0
"AO",2011,"Tide",0
"AO",2012,"Tide",0
"AO",2013,"Tide",0
"AO",2014,"Tide",0
"AO",2015,"Tide",0
"AO",2016,"Tide",0
"AO",2017,"Tide",0
"AO",2018,"Tide",0
"AO",2019,"Tide",0
"AO",2020,"Tide",0
"AO",2021,"Tide",0
"AR",1971,"Tide",0
"AR",1972,"Tide",0
"AR",1973,"Tide",0
"AR",1974,"Tide",0
"AR",1975,"Tide",0
"AR",1976,"Tide",0
"AR",1977,"Tide",0
"AR",1978,"Tide",0
"AR",1979,"Tide",0
"AR",1980,"Tide",0
"AR",1981,"Tide",0
"AR",1982,"Tide",0
"AR",1983,"Tide",0
"AR",1984,"Tide",0
"AR",1985,"Tide",0
"AR",1986,"Tide",0
"AR",1987,"Tide",0
"AR",1988,"Tide",0
"AR",1989,"Tide",0
"AR",1990,"Tide",0
"AR",1991,"Tide",0
"AR",1992,"Tide",0
"AR",1993,"Tide",0
"AR",1994,"Tide",0
"AR",1995,"Tide",0
"AR",1996,"Tide",0
"AR",1997,"Tide",0
"AR",1998,"Tide",0
"AR",1999,"Tide",0
"AR",2000,"Tide",0
"AR",2001,"Tide",0
"AR",2002,"Tide",0
"AR",2003,"Tide",0
"AR",2004,"Tide",0
"AR",2005,"Tide",0
"AR",2006,"Tide",0
"AR",2007,"Tide",0
"AR",2008,"Tide",0
"AR",2009,"Tide",0
"AR",2010,"Tide",0
"AR",2011,"Tide",0
"AR",2012,"Tide",0
"AR",2013,"Tide",0
"AR",2014,"Tide",0
"AR",2015,"Tide",0
"AR",2016,"Tide",0
"AR",2017,"Tide",0
"AR",2018,"Tide",0
"AR",2019,"Tide",0
"AR",2020,"Tide",0
"AR",2021,"Tide",0
"AR",2022,"Tide",0
"ASIA",1971,"Tide",0
"ASIA",1972,"Tide",0
"ASIA",1973,"Tide",0
"ASIA",1974,"Tide",0
"ASIA",1975,"Tide",0
"ASIA",1976,"Tide",0
"ASIA",1977,"Tide",0
"ASIA",1978,"Tide",0
"ASIA",1979,"Tide",0
"ASIA",1980,"Tide",0
"ASIA",1981,"Tide",0
"ASIA",1982,"Tide",0
"ASIA",1983,"Tide",0
"ASIA",1984,"Tide",0
"ASIA",1985,"Tide",0
"ASIA",1986,"Tide",0
"ASIA",1987,"Tide",0
"ASIA",1988,"Tide",0
"ASIA",1989,"Tide",0
"ASIA",1990,"Tide",0
"ASIA",1991,"Tide",0
"ASIA",1992,"Tide",0
"ASIA",1993,"Tide",0
"ASIA",1994,"Tide",0
"ASIA",1995,"Tide",0
"ASIA",1996,"Tide",0
"ASIA",1997,"Tide",0
"ASIA",1998,"Tide",0
"ASIA",1999,"Tide",0
"ASIA",2000,"Tide",0
"ASIA",2001,"Tide",0
"ASIA",2002,"Tide",0
"ASIA",2003,"Tide",0
"ASIA",2004,"Tide",0
"ASIA",2005,"Tide",0
"ASIA",2006,"Tide",0
"ASIA",2007,"Tide",0
"ASIA",2008,"Tide",0
"ASIA",2009,"Tide",0
"ASIA",2010,"Tide",0
"ASIA",2011,"Tide",0
"ASIA",2012,"Tide",0
"ASIA",2013,"Tide",0
"ASIA",2014,"Tide",0
"ASIA",2015,"Tide",0
"ASIA",2016,"Tide",0
"ASIA",2017,"Tide",0
"ASIA",2018,"Tide",0
"ASIA",2019,"Tide",0
"ASIA",2020,"Tide",0
"ASIA",2021,"Tide",0
"AT",1960,"Tide",0
"AT",1961,"Tide",0
"AT",1962,"Tide",0
"AT",1963,"Tide",0
"AT",1964,"Tide",0
"AT",1965,"Tide",0
"AT",1966,"Tide",0
"AT",1967,"Tide",0
"AT",1968,"Tide",0
"AT",1969,"Tide",0
"AT",1970,"Tide",0
"AT",1971,"Tide",0
"AT",1972,"Tide",0
"AT",1973,"Tide",0
"AT",1974,"Tide",0
"AT",1975,"Tide",0
"AT",1976,"Tide",0
"AT",1977,"Tide",0
"AT",1978,"Tide",0
"AT",1979,"Tide",0
"AT",1980,"Tide",0
"AT",1981,"Tide",0
"AT",1982,"Tide",0
"AT",1983,"Tide",0
"AT",1984,"Tide",0
"AT",1985,"Tide",0
"AT",1986,"Tide",0
"AT",1987,"Tide",0
"AT",1988,"Tide",0
"AT",1989,"Tide",0
"AT",1990,"Tide",0
"AT",1991,"Tide",0
"AT",1992,"Tide",0
"AT",1993,"Tide",0
"AT",1994,"Tide",0
"AT",1995,"Tide",0
"AT",1996,"Tide",0
"AT",1997,"Tide",0
"AT",1998,"Tide",0
